fid,tesis_adi,il_adi,sokak_adi,ilce_adi,mahalle_adi,area,num_of_buildings_between_0_15,num_of_buildings_between_15_30,num_of_buildings_between_30_50,mahalle_nüfus
5426,Deprem Öncü İşaretleri İzleme İstasyonu,İSTANBUL,LİMAN,BEYLİKDÜZÜ,MARMARA,1333.8328,1,0,0,23490
5427,Hürriyet Parkı Karşısı Refüj Alanı,İSTANBUL,LİMAN,BEYLİKDÜZÜ,MARMARA,8414.185,3,4,0,23490
5428,Ulus Parkı,İSTANBUL,LİMAN,BEYLİKDÜZÜ,MARMARA,5447.448,3,0,0,23490
5429,Hürriyet Parkı,İSTANBUL,LİMAN,BEYLİKDÜZÜ,MARMARA,17681.344,1,0,0,23490
5430,Marmara Beylik Spor Kulübü,İSTANBUL,LİMAN,BEYLİKDÜZÜ,MARMARA,7089.6997,3,4,2,23490
5431,İhlas 1.Kısım Çarşı Otoparkı,İSTANBUL,LİMAN,BEYLİKDÜZÜ,MARMARA,5641.0386,4,2,2,23490
5432,Özel Marmara Evleri İhlas Koleji,İSTANBUL,LİMAN,BEYLİKDÜZÜ,MARMARA,5517.616,1,0,1,23490
5433,Kadir Topbaş Parkı,İSTANBUL,NİL,BEYLİKDÜZÜ,MARMARA,16237.271,1,0,0,23490
5435,234. Sokak Ağaçlandırma Alanı,İSTANBUL,107,BEYLİKDÜZÜ,MARMARA,5333.561,1,0,1,23490
5436,İhlas 1.Kısım İlkokulu Bahçesi,İSTANBUL,ÖNDER,BEYLİKDÜZÜ,MARMARA,1868.985,1,1,3,23490
5437,Agora Çiftliği,İSTANBUL,HÜRRİYET,BEYLİKDÜZÜ,MARMARA,5810.9414,1,0,2,23490
5438,Fatih Sultan Mehmet Parkı,İSTANBUL,MUHTAR,BEYLİKDÜZÜ,MARMARA,19433.516,4,1,0,23490
5441,Kızılay Parkı,İSTANBUL,HÜRRİYET,BEYLİKDÜZÜ,MARMARA,2368.2295,1,0,1,23490
5087,Kaptanı Derya Sokak Parkı 2,İSTANBUL,MARMARA,BEYLİKDÜZÜ,SAHİL,1634.2975,6,3,8,5342
5042,Bağlar Cd. Parkı,İSTANBUL,KOCATEPE,BEYLİKDÜZÜ,SAHİL,4040.2576,1,0,2,5342
5043,Hanedan Sokak Parkı 3,İSTANBUL,KOCATEPE,BEYLİKDÜZÜ,SAHİL,2223.059,1,0,0,5342
5049,Hanedan Sokak Parkı 1,İSTANBUL,BAĞLAR,BEYLİKDÜZÜ,SAHİL,2217.425,1,1,0,5342
5050,Kavaklıkent Parkı,İSTANBUL,MUSTAFA KEMAL,BEYLİKDÜZÜ,SAHİL,4166.926,5,4,2,5342
5052,Kaptanı Derya Sokak Parkı 1,İSTANBUL,MUSTAFA KEMAL,BEYLİKDÜZÜ,SAHİL,462.6279,1,2,1,5342
5055,Hanedan Sokak Parkı 2,İSTANBUL,MUSTAFA KEMAL,BEYLİKDÜZÜ,SAHİL,3109.5603,1,0,0,5342
5054,Mustafa Kemal Caddesi Parkı,İSTANBUL,MUSTAFA KEMAL,BEYLİKDÜZÜ,SAHİL,1776.1915,1,0,0,5342
5036,Arda Turan Parkı,İSTANBUL,KOCATEPE,BEYLİKDÜZÜ,SAHİL,5132.83,1,0,0,5342
5037,Çetin Albeyoğlu Parkı,İSTANBUL,KOCATEPE,BEYLİKDÜZÜ,SAHİL,868.2742,1,0,0,5342
5038,Münir Özkul Parkı,İSTANBUL,KOCATEPE,BEYLİKDÜZÜ,SAHİL,1642.6766,1,0,0,5342
5039,Beyazlale Sokak Parkı,İSTANBUL,KOCATEPE,BEYLİKDÜZÜ,SAHİL,930.9392,1,0,5,5342
5041,Kalyon Sokak Parkı,İSTANBUL,KOCATEPE,BEYLİKDÜZÜ,SAHİL,2775.4314,1,1,0,5342
5568,Mareşal Fevzi Çakmak Parkı,İSTANBUL,86,BEYLİKDÜZÜ,YAKUPLU,744.7048,1,0,0,42097
5569,Başkent Cd Parkı,İSTANBUL,LİMAN,BEYLİKDÜZÜ,YAKUPLU,941.9244,1,0,0,42097
5570,152. Sokak Parkı,İSTANBUL,102,BEYLİKDÜZÜ,YAKUPLU,8829.841,1,0,0,42097
5571,Milli Egemenlik Parkı,İSTANBUL,148,BEYLİKDÜZÜ,YAKUPLU,2193.9373,1,0,0,42097
5439,Fatih Sultan Mehmet Cadde Üzeri Parkı,İSTANBUL,FATİH SULTAN MEHMET,BEYLİKDÜZÜ,YAKUPLU,3453.392,1,0,0,42097
5440,Fatih Sultan Mehmet Caddesi Parkı,İSTANBUL,FATİH SULTAN MEHMET,BEYLİKDÜZÜ,YAKUPLU,1484.5621,1,0,1,42097
1350,194. Sokak Parkı,İSTANBUL,SANAYİ,BEYLİKDÜZÜ,YAKUPLU,4392.927,2,2,2,42097
5068,Malazgirt Parkı,İSTANBUL,ŞEHİTLER,BEYLİKDÜZÜ,YAKUPLU,3576.1965,1,0,2,42097
1351,192.Sokak Parkı,İSTANBUL,SANAYİ,BEYLİKDÜZÜ,YAKUPLU,1827.5663,5,1,8,42097
5069,Serander Parkı ( Aynı Zamanda TRANSFER ALANIDIR.),İSTANBUL,ŞEHİTLER,BEYLİKDÜZÜ,YAKUPLU,3125.3352,1,0,1,42097
4347,24.Sokak Parkı,İSTANBUL,AMBARLI,BEYLİKDÜZÜ,YAKUPLU,2850.6003,1,0,2,42097
4345,Sarı Zeybek Caddesi Parkı,İSTANBUL,GENÇ OSMAN,BEYLİKDÜZÜ,YAKUPLU,6375.5117,1,0,0,42097
5566,Oğuzhan Parkı,İSTANBUL,46,BEYLİKDÜZÜ,YAKUPLU,1286.697,1,0,0,42097
5565,Şehit Piyade Asb Bilal Özcan Parkı,İSTANBUL,SELANİK,BEYLİKDÜZÜ,YAKUPLU,1080.564,1,0,0,42097
3790,Kazım Karabekir Parkı,İSTANBUL,HARAMİDERE,BEYLİKDÜZÜ,YAKUPLU,1870.2808,1,0,0,42097
3789,Yakuplu Mah Piknik Alanı (Aynı Zamanda TRANSFER ALANIDIR.),İSTANBUL,HARAMİDERE,BEYLİKDÜZÜ,YAKUPLU,15961.326,2,0,1,42097
5567,Turgut Reis Parkı,İSTANBUL,50,BEYLİKDÜZÜ,YAKUPLU,999.3179,1,1,2,42097
2096,Bedrettin Mahallesi Muhtarlık Binası Önü,İSTANBUL,OKÇU MUSA,BEYOĞLU,BEDRETTİN,1865.2671,6,10,5,501
3,Beyoğlu Ticaret Meslek Lisesi Yanı,İSTANBUL,OKÇU MUSA,BEYOĞLU,BEDRETTİN,6762.589,2,3,5,501
4,Tersane-i Amire Anadolu Lisesi Bahçesi,İSTANBUL,OKÇU MUSA,BEYOĞLU,BEDRETTİN,4880.4473,2,2,4,501
2,Şişhane Otoparkı Üstü,İSTANBUL,OKÇU MUSA,BEYOĞLU,BEDRETTİN,4592.298,6,12,13,501
3222,Aynalı Kavak Kasrı Giriş Otoparkı Ve Yanı Yeşil Alan,İSTANBUL,TAŞKIZAK TERSANESİ,BEYOĞLU,CAMİİKEBİR,8190.9824,3,4,5,2086
1295,Cihangir Parkı,İSTANBUL,ALÇAKDAM YOKUŞU,BEYOĞLU,CİHANGİR,3547.1375,19,25,41,2925
1945,Recep Tayyip Erdoğan Stadyumu,İSTANBUL,AŞIKLAR MEYDANI,BEYOĞLU,ÇATMA MESCİT,36135.176,35,33,45,1727
1,Belediye Başkanlık Binası Önü,İSTANBUL,MEŞRUTİYET,BEYOĞLU,EVLİYA ÇELEBİ,3071.9495,20,15,24,226
1710,Taksim Gezi Parkı,İSTANBUL,REİS ÇIKMAZI,BEYOĞLU,GÜMÜŞSUYU,46795.344,15,7,28,1847
1712,Atatürk Kitaplığı ( Aynı Zamanda TRANSFER ALANIDIR.),İSTANBUL,DÜNYA SAĞLIK,BEYOĞLU,GÜMÜŞSUYU,13752.332,20,6,7,1847
1711,İTÜ Makine Otopark Ve Spor Sahası,İSTANBUL,ÇİFTEVAV,BEYOĞLU,GÜMÜŞSUYU,6235.302,4,6,9,1847
170,Ferit Güleryüz Parkı,İSTANBUL,KURTULUŞ DERESİ,BEYOĞLU,HACIAHMET,948.0992,12,4,19,11106
172,Hacı Ahmet Parkı,İSTANBUL,EBÛRIZA DERGAHI,BEYOĞLU,HACIAHMET,25109.984,20,15,33,11106
2097,Tophane Parkı,İSTANBUL,SERDAR-I EKREM,BEYOĞLU,HACIMİMİ,6009.1987,6,9,15,1030
4479,Çıksalın Halı Saha,İSTANBUL,FISTIKLI BAHÇE,BEYOĞLU,HALICIOĞLU,4991.0405,4,3,7,10035
4476,Abdüsselam Parkı,İSTANBUL,TURŞUCU HÜSEYİN,BEYOĞLU,HALICIOĞLU,1910.6019,4,4,5,10035
4478,Çıksalın Parkı,İSTANBUL,TURŞUCU HÜSEYİN,BEYOĞLU,HALICIOĞLU,2724.5813,3,4,8,10035
652,İstiklal Mahallesi Muhtarlığı Arkası  Yeşil Alanlar,İSTANBUL,BÜYÜK YOKUŞU,BEYOĞLU,İSTİKLAL,2120.003,1,0,5,3853
2639,Kadı Mehmet Semt Konağı,İSTANBUL,PAŞA YOKUŞU,BEYOĞLU,KADIMEHMET EFENDİ,3780.6174,8,2,13,7263
2110,Ağaçlaraltı Parkı 1,İSTANBUL,REİS,BEYOĞLU,KAPTANPAŞA,1124.0714,4,4,12,14679
2109,Ağaçlaraltı Parkı 2,İSTANBUL,KASIMPAŞA ZİNCİRLİKUYU,BEYOĞLU,KAPTANPAŞA,2854.2527,5,6,11,14679
653,Piyale Paşa Cami Önü,İSTANBUL,PİYALEPAŞA BULVARI,BEYOĞLU,KAPTANPAŞA,11112.237,7,12,6,14679
4475,Keçeci Piri Parkı,İSTANBUL,BACTAR,BEYOĞLU,KEÇECİ PİRİ,758.888,7,8,4,10770
3224,Aynalıkavak Semt Konağı,İSTANBUL,HASBAHÇE,BEYOĞLU,KEÇECİ PİRİ,1546.598,5,2,1,10770
2108,Okçular Tekkesi Spor Tesisi,İSTANBUL,DOYMAZ DERE,BEYOĞLU,KEÇECİ PİRİ,14957.599,9,6,17,10770
2111,Okmeydanı Fetih Spor Tesisi,İSTANBUL,FATİH SULTAN MİNBERİ,BEYOĞLU,KEÇECİ PİRİ,10539.499,5,6,14,10770
3223,Aynalıkavak Parkı,İSTANBUL,HASBAHÇE,BEYOĞLU,KEÇECİ PİRİ,1472.5154,4,3,9,10770
1296,Sanatkarlar Parkı,İSTANBUL,MECLİS-İ MEBUSAN,BEYOĞLU,KILIÇALİ PAŞA,7136.6377,12,14,17,1936
2107,Ayhan Kocaman Parkı,İSTANBUL,NALINCI BAYIRI,BEYOĞLU,KULAKSIZ,1438.413,8,2,7,7068
2106,Haşim Osman Cami Bahçesi,İSTANBUL,NALINCI BAYIRI,BEYOĞLU,KULAKSIZ,2222.4856,1,2,3,7068
1297,Fındıklı Mesleki ve Teknik Anadolu Lisesi Bahçesi,İSTANBUL,MECLİS-İ MEBUSAN,BEYOĞLU,ÖMER AVNİ,3528.9932,25,26,27,1781
1714,10 Aralık Şehitler Parkı (İTÜ Makine Fakültesi karşısı Yeşil Alan),İSTANBUL,İNÖNÜ,BEYOĞLU,ÖMER AVNİ,18944.234,6,4,9,1781
1294,Namık Kemal İlkokulu Bahçesi.,İSTANBUL,MECLİS-İ MEBUSAN,BEYOĞLU,ÖMER AVNİ,5044.6885,19,19,31,1781
3741,Miatürk Otoparkı Ve Çocuk Parkı,İSTANBUL,İMRAHOR,BEYOĞLU,ÖRNEKTEPE,7714.695,2,1,2,8934
4196,Beyoğlu Anadolu İmam Hatip Lisesi Yanı Spor Alanı,İSTANBUL,ETİBANK,BEYOĞLU,ÖRNEKTEPE,3993.8433,4,2,3,8934
714,Kıbrıs Barış Orman Parkı,İSTANBUL,AYDINCIK,BEYOĞLU,ÖRNEKTEPE,4349.62,11,11,14,8934
3739,Beyoğlu Stadı,İSTANBUL,İMRAHOR,BEYOĞLU,ÖRNEKTEPE,8003.5415,3,1,4,8934
725,İmrahor Cd. Nilüfer Park Karşısı Boş Kamu Arazisi,İSTANBUL,ETİBANK,BEYOĞLU,ÖRNEKTEPE,2941.952,1,2,9,8934
3740,İspark Otoparkı(Miniatürk Yanı Beyoğlu Stad Arası),İSTANBUL,İMRAHOR,BEYOĞLU,ÖRNEKTEPE,13667.158,4,1,2,8934
4474,Piripaşa Parkı,İSTANBUL,BACTAR,BEYOĞLU,PİRİPAŞA,981.5557,1,5,7,12133
4473,Piri Mehmet Paşa Parkı,İSTANBUL,BACTAR,BEYOĞLU,PİRİPAŞA,1248.2117,3,1,1,12133
2880,Dikilitaş Parkı,İSTANBUL,BABAPINAR,BEYOĞLU,PİYALEPAŞA,731.9001,4,11,18,16299
2112,Piripaşa İlkokulu Ve Ortaokulu Bahçesi,İSTANBUL,ÜST BARUTHANE,BEYOĞLU,PİYALEPAŞA,2283.697,3,5,11,16299
175,Piyalepaşa Spor Tesisi Bitişiği Boş Alan,İSTANBUL,PİYALEPAŞA BULVARI,BEYOĞLU,PİYALEPAŞA,2392.274,2,0,4,16299
2879,Okmeydanı Gençlik Merkezi,İSTANBUL,ŞEN,BEYOĞLU,PİYALEPAŞA,1759.0018,12,16,26,16299
169,Sururi Parkı,İSTANBUL,KURTULUŞ DERESİ,BEYOĞLU,SURURİ MEHMET EFENDİ,12890.405,4,11,18,3205
171,Sururi Ortaokulu Bahçesi,İSTANBUL,KURTULUŞ DERESİ,BEYOĞLU,SURURİ MEHMET EFENDİ,3376.3918,8,13,19,3205
3735,Haliç Kongre Merkezi Otoparkı,İSTANBUL,KARAAĞAÇ,BEYOĞLU,SÜTLÜCE,14010.17,8,2,17,10109
5349,Bademlik Parkı,İSTANBUL,HALICIOĞLU OKMEYDANI,BEYOĞLU,SÜTLÜCE,1143.0614,3,5,4,10109
5399,Sütlüce Sağlık Ocağı Parkı,İSTANBUL,KARAAĞAÇ,BEYOĞLU,SÜTLÜCE,2509.0266,10,11,21,10109
5348,Cemal Artüz İmam Hatip Ortaokulu Bahçesi,İSTANBUL,HALICIOĞLU OKMEYDANI,BEYOĞLU,SÜTLÜCE,3520.0159,13,17,27,10109
4477,Cehar Dudayev Parkı,İSTANBUL,HALICIOĞLU OKMEYDANI,BEYOĞLU,SÜTLÜCE,1225.2501,1,0,7,10109
2394,Çanakkale Şehitleri Anafartalar Parkı,İSTANBUL,D-100 KARAYOLU,BÜYÜKÇEKMECE,19 MAYIS,3114.5776,1,0,0,6691
2396,Demet Caddesi ve Tabya Caddesi Kesişimi Yeşil Alan,İSTANBUL,D-100 KARAYOLU,BÜYÜKÇEKMECE,19 MAYIS,4014.8347,1,0,0,6691
2391,19 Mayıs Mahallesi Parkı (Avcılar Kulübü),İSTANBUL,KEMAL ATATÜRK,BÜYÜKÇEKMECE,19 MAYIS,4413.575,1,0,0,6691
2395,19 Mayıs Ortaokulu Bahçesi,İSTANBUL,NUTUK,BÜYÜKÇEKMECE,19 MAYIS,9426.245,3,0,0,6691
1425,Ahmediye Meydan,İSTANBUL,AHMEDİYE-BAHŞAYİŞ,BÜYÜKÇEKMECE,AHMEDİYE,644.60266,5,6,3,808
1423,Ahmediye Parkı,İSTANBUL,AHMEDİYE-BAHŞAYİŞ,BÜYÜKÇEKMECE,AHMEDİYE,1322.4178,4,6,11,808
2958,Alkev Özel Okulları Bahçesi,İSTANBUL,HAZNEDAR,BÜYÜKÇEKMECE,ALKENT 2000,21159.486,1,2,3,6257
2960,Alkent 2000 Yüzme Havuzu Parkı,İSTANBUL,GÜZELTEPE,BÜYÜKÇEKMECE,ALKENT 2000,13056.43,2,10,5,6257
2957,MEV Koleji Özel Büyükçekmece İlkokulu Bahçesi,İSTANBUL,HAZNEDAR,BÜYÜKÇEKMECE,ALKENT 2000,25011.402,4,4,6,6257
463,Atatürk İlkokulu Bahçesi..,İSTANBUL,BARBAROS 1,BÜYÜKÇEKMECE,ATATÜRK,2680.372,1,0,0,14007
462,Pembe Panter Parkı,İSTANBUL,ÇAĞDAŞ,BÜYÜKÇEKMECE,ATATÜRK,2495.5762,1,0,0,14007
467,60lıklar Parkı,İSTANBUL,KILIÇ ALİPAŞA,BÜYÜKÇEKMECE,ATATÜRK,1959.0375,1,0,0,14007
466,Hayriye Duruk Kız Meslek Lisesi Bahçesi,İSTANBUL,DERAN,BÜYÜKÇEKMECE,ATATÜRK,2765.7239,1,0,1,14007
465,Çisem Sude Yüksel Parkı (Eski İsmi: Soylu Sokak Parkı),İSTANBUL,MEHMET AKİF ERSOY,BÜYÜKÇEKMECE,ATATÜRK,188.272,1,0,1,14007
461,Serinpınar Parkı Üstü Yeşil Alan,İSTANBUL,KORDONBOYU,BÜYÜKÇEKMECE,ATATÜRK,2248.9426,1,5,0,14007
460,Alev Sokak Parkı,İSTANBUL,KORDONBOYU,BÜYÜKÇEKMECE,ATATÜRK,2238.1982,1,0,0,14007
470,Yeşiltepe Cami Bahçesi,İSTANBUL,DEFNE,BÜYÜKÇEKMECE,ATATÜRK,2732.176,1,0,0,14007
1929,Ahmet Yesevi Cad. Yeşil Alan,İSTANBUL,SARMAŞIK,BÜYÜKÇEKMECE,BAHÇELİEVLER,10205.87,4,7,11,3505
1931,Bülbül 4 Sk. Parkı,İSTANBUL,BAĞDAŞIM,BÜYÜKÇEKMECE,BAHÇELİEVLER,2215.1018,1,0,0,3505
1562,Lodos Sokak Parkı,İSTANBUL,İSTANBUL,BÜYÜKÇEKMECE,CELALİYE,1066.7391,1,0,0,5910
105,Celaliye İstasyon Caddesi Parkı,İSTANBUL,CELALİYE KAMİLOBA,BÜYÜKÇEKMECE,CELALİYE,961.1229,1,0,0,5910
102,Yahya Kemal Sosyal Tesisleri (Eski İsmi Baki Sk. Parkı),İSTANBUL,İSTANBUL,BÜYÜKÇEKMECE,CELALİYE,13194.399,1,0,0,5910
97,Celaliye Halk Akademisi Bahçesi ( Aynı Zamanda TRANSFER ALANDIRI.),İSTANBUL,KORYÜREK,BÜYÜKÇEKMECE,CELALİYE,7000.043,1,0,0,5910
479,Özlem Caddesi Parkı,İSTANBUL,TURGUT ÖZAL,BÜYÜKÇEKMECE,CUMHURİYET,446.52234,1,0,0,6476
2953,Çoruh Sokak Parkı,İSTANBUL,D-100 KARAYOLU,BÜYÜKÇEKMECE,CUMHURİYET,831.17993,1,0,0,6476
472,Mesut Sokak Parkı,İSTANBUL,TURGUT ÖZAL,BÜYÜKÇEKMECE,CUMHURİYET,858.9973,1,0,0,6476
473,Bülent Sokak Çocuk Bahçesi,İSTANBUL,KEMERDERE,BÜYÜKÇEKMECE,CUMHURİYET,645.9884,1,0,0,6476
475,Büyükçekmece Belediyesi Beykent Garaj Alanı,İSTANBUL,TURGUT ÖZAL,BÜYÜKÇEKMECE,CUMHURİYET,2750.2256,2,0,1,6476
2954,Recep Güngör Anadolu Lisesi Bahçesi,İSTANBUL,MEFKURE,BÜYÜKÇEKMECE,CUMHURİYET,3245.4624,1,0,4,6476
2955,Hastürk Caddesi Parkı,İSTANBUL,İSKİ YOLU,BÜYÜKÇEKMECE,ÇAKMAKLI,4830.404,1,0,0,3885
2956,Çakmaklı Cami Bahçesi,İSTANBUL,İSKİ YOLU,BÜYÜKÇEKMECE,ÇAKMAKLI,1767.0927,1,0,0,3885
3338,(172/1 VE 172/2 Parsel) Sağlık Ocağı Bahçesi,İSTANBUL,HOŞSEDA,BÜYÜKÇEKMECE,ÇAKMAKLI,2592.7844,1,0,3,3885
3337,Çakmaklı Cumhuriyet Ortaokulu Bahçesi,İSTANBUL,HİTİT,BÜYÜKÇEKMECE,ÇAKMAKLI,4322.387,1,1,0,3885
2959,Alkent 2000 Anaokulu Bahçesi,İSTANBUL,MAKBUL,BÜYÜKÇEKMECE,ÇAKMAKLI,1413.4963,1,0,0,3885
2392,Atatürk Spor Kompleksi,İSTANBUL,D-100 KARAYOLU,BÜYÜKÇEKMECE,DİZDARİYE,94231.5,1,0,0,5140
3499,Kahraman Orkun Kaya Spor Tesisleri Bahçesi,İSTANBUL,PİRİ REİS,BÜYÜKÇEKMECE,EKİNOBA,7400.3853,6,5,11,11345
805,Turan Sokak Parkı,İSTANBUL,D-100 KARAYOLU,BÜYÜKÇEKMECE,EKİNOBA,3693.0708,3,8,7,11345
807,19 Mayıs Gençlik Parkı,İSTANBUL,D-100 KARAYOLU,BÜYÜKÇEKMECE,EKİNOBA,3394.147,1,5,10,11345
810,Hazar Sokak Parkı,İSTANBUL,D-100 KARAYOLU,BÜYÜKÇEKMECE,EKİNOBA,839.9764,3,2,1,11345
4745,Efeler Sokak Yeşil Alan,İSTANBUL,HANIMELİ 3,BÜYÜKÇEKMECE,EKİNOBA,3447.6003,3,3,4,11345
4746,Salih Bozok Parkı,İSTANBUL,HANIMELİ 3,BÜYÜKÇEKMECE,EKİNOBA,7775.008,7,4,3,11345
3498,Münir Özkul Park,İSTANBUL,PİRİ REİS,BÜYÜKÇEKMECE,EKİNOBA,1423.7618,2,5,3,11345
4749,Ekinoba Pazar Yeri,İSTANBUL,ORHAN VELİ,BÜYÜKÇEKMECE,EKİNOBA,4254.074,7,3,3,11345
468,75.Yıl Parkı,İSTANBUL,TURGUT ÖZAL,BÜYÜKÇEKMECE,FATİH,3137.515,1,0,0,15014
471,Ali Efendi Sk. Parkı,İSTANBUL,KORDONBOYU,BÜYÜKÇEKMECE,FATİH,1639.0812,1,0,0,15014
469,Sedir Sokak Parkı,İSTANBUL,TURGUT ÖZAL,BÜYÜKÇEKMECE,FATİH,1905.3242,1,0,0,15014
1930,Hacıbektaş-ı Veli Parkı,İSTANBUL,SEYRAN,BÜYÜKÇEKMECE,GÜZELCE,2169.8025,1,0,0,8228
803,Orhan Kotan Parkı,İSTANBUL,SÜLEYMANİYE,BÜYÜKÇEKMECE,GÜZELCE,1810.4022,1,0,0,8228
815,Güzelce Türkoba Cad. Parkı,İSTANBUL,SÜLEYMANİYE,BÜYÜKÇEKMECE,GÜZELCE,1606.478,1,0,0,8228
4258,Medeni Sokak Parkı,İSTANBUL,GECEKUŞU,BÜYÜKÇEKMECE,GÜZELCE,1217.6239,2,6,6,8228
4257,Vatan 1 Sokak Parkı,İSTANBUL,GECEKUŞU,BÜYÜKÇEKMECE,GÜZELCE,544.3347,6,6,16,8228
4260,İfakat Genç Parkı,İSTANBUL,YAĞMUR 2,BÜYÜKÇEKMECE,GÜZELCE,3293.7134,1,1,2,8228
1928,Güzelce Kapalı Pazar Yeri ( Aynı Zamanda TRANSFER ALANIDIR.),İSTANBUL,SEYRAN,BÜYÜKÇEKMECE,GÜZELCE,19698.662,1,4,0,8228
818,Tepecik Tozkoparan Parkı,İSTANBUL,GÜLESER,BÜYÜKÇEKMECE,HÜRRİYET,935.63324,1,0,0,16439
2193,Tepecik Meydan,İSTANBUL,DİNÇ,BÜYÜKÇEKMECE,HÜRRİYET,1314.4454,1,0,0,16439
2192,Ayazma Parkı,İSTANBUL,DİNÇ,BÜYÜKÇEKMECE,HÜRRİYET,2662.5208,1,0,0,16439
812,İSKİ Hizmet Alanı,İSTANBUL,MİMAR,BÜYÜKÇEKMECE,HÜRRİYET,12324.986,1,0,0,16439
2197,Ahmet Mithat Caddesi Parkı,İSTANBUL,BAHADIRHAN,BÜYÜKÇEKMECE,HÜRRİYET,3453.7798,1,0,0,16439
2196,Osmanbaşı Cami Bahçesi,İSTANBUL,SOMUNCU,BÜYÜKÇEKMECE,HÜRRİYET,2272.7842,1,0,0,16439
2195,Tepecik TEİAŞ Parkı,İSTANBUL,ÇAM,BÜYÜKÇEKMECE,HÜRRİYET,5011.693,1,0,0,16439
817,Reyhan Parkı,İSTANBUL,GÜLESER,BÜYÜKÇEKMECE,HÜRRİYET,1110.0405,1,0,0,16439
106,Zeytinsuyu Parkı,İSTANBUL,KILIÇARSLAN,BÜYÜKÇEKMECE,KAMİLOBA,3998.9312,1,0,0,7407
89,Kümeevler Parkı,İSTANBUL,DENİZATI,BÜYÜKÇEKMECE,KAMİLOBA,920.3762,1,1,2,7407
94,Fethi Alpay Parkı,İSTANBUL,LALE 4,BÜYÜKÇEKMECE,KAMİLOBA,2109.1863,1,0,0,7407
103,Fırın Sokak Parkı,İSTANBUL,ÖZMARMARA,BÜYÜKÇEKMECE,KAMİLOBA,1075.4702,1,0,0,7407
96,Köyiçi Parkı,İSTANBUL,İSTANBUL,BÜYÜKÇEKMECE,KAMİLOBA,986.3491,1,0,0,7407
90,Gökhan Kurtulmuş Parkı,İSTANBUL,DENİZATI,BÜYÜKÇEKMECE,KAMİLOBA,1004.51697,1,0,0,7407
95,Kamiloba Stadı,İSTANBUL,TUĞRUL,BÜYÜKÇEKMECE,KAMİLOBA,8307.426,1,0,0,7407
93,Nebil Eşen Parkı,İSTANBUL,SUZAN AVCI,BÜYÜKÇEKMECE,KAMİLOBA,1414.1407,1,0,0,7407
1424,Karaağaç Şenlik Parkı,İSTANBUL,ALİCAN,BÜYÜKÇEKMECE,KARAAĞAÇ,2578.3496,9,14,15,4340
2871,Alkent 2000 Yeşil Alan,İSTANBUL,AYDINLIK,BÜYÜKÇEKMECE,KARAAĞAÇ,57251.086,1,8,8,4340
2874,İstanbul Üniversitesi Kampüs Altı Yeşil Alan-Otopark,İSTANBUL,ULU,BÜYÜKÇEKMECE,KARAAĞAÇ,32231.18,2,5,1,4340
91,Yasa Sokak Parkı,İSTANBUL,CAN,BÜYÜKÇEKMECE,KUMBURGAZ,2635.902,1,0,0,7295
100,Karakol Caddesi Parkı,İSTANBUL,KILIÇARSLAN,BÜYÜKÇEKMECE,KUMBURGAZ,3484.236,1,0,0,7295
92,Sağlıklı Yaşam Parkı,İSTANBUL,CAN,BÜYÜKÇEKMECE,KUMBURGAZ,1476.5128,1,0,0,7295
98,Kadir Topbaş Parkı,İSTANBUL,KILIÇARSLAN,BÜYÜKÇEKMECE,KUMBURGAZ,4439.726,1,0,0,7295
104,Kuvayi Milliye Okul Bahçesi,İSTANBUL,SINIR,BÜYÜKÇEKMECE,KUMBURGAZ,5586.148,1,0,0,7295
801,Füsun Sokak Parkı,İSTANBUL,D-100 KARAYOLU,BÜYÜKÇEKMECE,MİMAROBA,1573.8689,1,5,4,15598
4748,Papatya Sokak Parkı.,İSTANBUL,MUSTAFA KEMAL,BÜYÜKÇEKMECE,MİMAROBA,1602.6998,6,4,1,15598
804,Orçelik Parkı,İSTANBUL,D-100 KARAYOLU,BÜYÜKÇEKMECE,MİMAROBA,3661.312,7,3,2,15598
4747,Barış Sokak Parkı,İSTANBUL,GÜLAL,BÜYÜKÇEKMECE,MİMAROBA,4665.3306,5,1,3,15598
4264,Büyük Atatürk Parkı ( Aynı Zamanda TRANSFER ALANIDIR.),İSTANBUL,BALIKÇI,BÜYÜKÇEKMECE,MİMAROBA,75764.77,50,16,17,15598
4263,Halide Edip Adıvar Parkı,İSTANBUL,YÜZYIL,BÜYÜKÇEKMECE,MİMAROBA,3691.1936,9,3,8,15598
4262,Mehtap Sokak 1 Parkı,İSTANBUL,ERTÜRK,BÜYÜKÇEKMECE,MİMAROBA,6446.6455,9,8,3,15598
3497,Mimar Sinan İlkokulu Ve Ortaokulu Bahçesi,İSTANBUL,KANUNİ SULTAN SÜLEYMAN KÖPRÜSÜ,BÜYÜKÇEKMECE,MİMARSİNAN,7296.6797,19,11,29,7086
2393,Mimarsinan Stadyumu,İSTANBUL,D-100 KARAYOLU,BÜYÜKÇEKMECE,MİMARSİNAN,6713.383,14,29,49,7086
813,Halide Edip Adıvar Parkı (Eski Muhammed Ali Clay Parkı),İSTANBUL,ESKİ SİLİVRİ,BÜYÜKÇEKMECE,MİMARSİNAN,930.41644,1,3,2,7086
814,Dilara Sokak Parkı,İSTANBUL,ESKİ SİLİVRİ,BÜYÜKÇEKMECE,MİMARSİNAN,997.58606,10,7,24,7086
